type,name,latitude,longitude,country,region,sub_region,description,forecast,telegram_link
Surf Spot,Copacabana Point,-33.48647124,151.42825127,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.48647124,151.42825127,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.48647124,151.42825127,15""}]",
Surf Spot,Cape Sebastian,42.319415,-124.42409277,US,CA,South Oregon,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.319415,-124.42409277,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.319415,-124.42409277,15""}]",
Surf Spot,Gamboa,-27.95892682,-48.62466216,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.95892682,-48.62466216,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.95892682,-48.62466216,15""}]",
Surf Spot,Channel,17.97462555,-65.93413979,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@17.97462555,-65.93413979,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,17.97462555,-65.93413979,15""}]",
Surf Spot,Ol̩ron - Saint Denis,46.03917116,-1.36751018,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.03917116,-1.36751018,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.03917116,-1.36751018,15""}]",
Surf Spot,Praia da Vieira,39.87450441,-8.97192478,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.87450441,-8.97192478,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.87450441,-8.97192478,15""}]",
Surf Spot,Matanzas Inlet,29.70743755,-81.22509956,US,Florida,Saint Augustine Beaches,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@29.70743755,-81.22509956,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,29.70743755,-81.22509956,15""}]",
Surf Spot,Law Street,32.80132594,-117.26113558,US,CA,Northern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.80132594,-117.26113558,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.80132594,-117.26113558,15""}]",
Surf Spot,Akaehama,31.39304689,131.07247353,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@31.39304689,131.07247353,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,31.39304689,131.07247353,15""}]",
Surf Spot,Gili Trawangan,-8.36012609,116.0438633,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.36012609,116.0438633,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.36012609,116.0438633,15""}]",
Surf Spot,Blue Bay,-33.3557675,151.50266647,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.3557675,151.50266647,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.3557675,151.50266647,15""}]",
Surf Spot,Palastines,-33.64888622,115.02144814,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.64888622,115.02144814,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.64888622,115.02144814,15""}]",
Surf Spot,Punta de la Mina,35.40487969,-2.95368075,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@35.40487969,-2.95368075,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,35.40487969,-2.95368075,15""}]",
Surf Spot,Elliott Heads,-24.92015046,152.49251425,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-24.92015046,152.49251425,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-24.92015046,152.49251425,15""}]",
Surf Spot,Gibbs,13.23182379,-59.64319318,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.23182379,-59.64319318,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.23182379,-59.64319318,15""}]",
Surf Spot,Mariscal,-27.16650432,-48.49483252,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.16650432,-48.49483252,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.16650432,-48.49483252,15""}]",
Surf Spot,YCW,-38.50553563,145.24996519,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.50553563,145.24996519,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.50553563,145.24996519,15""}]",
Surf Spot,Costalitos,19.10462149,-96.09672546,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@19.10462149,-96.09672546,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,19.10462149,-96.09672546,15""}]",
Surf Spot,Grand Drewin,4.91557626,-6.14770889,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@4.91557626,-6.14770889,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,4.91557626,-6.14770889,15""}]",
Surf Spot,Houhai,18.26754067,109.72170353,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@18.26754067,109.72170353,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,18.26754067,109.72170353,15""}]",
Surf Spot,Rafina,38.01854779,24.01435375,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.01854779,24.01435375,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.01854779,24.01435375,15""}]",
Surf Spot,Bouka,36.99296003,21.64836913,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.99296003,21.64836913,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.99296003,21.64836913,15""}]",
Surf Spot,Pyramid Rock,21.4615411,-157.76337683,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@21.4615411,-157.76337683,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,21.4615411,-157.76337683,15""}]",
Surf Spot,Shaks,36.99665756,-122.17813969,US,CA,Davenport Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.99665756,-122.17813969,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.99665756,-122.17813969,15""}]",
Surf Spot,Falcarragh Beach,55.16907657,-8.09857607,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@55.16907657,-8.09857607,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,55.16907657,-8.09857607,15""}]",
Surf Spot,South Point,13.04511987,-59.52886105,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.04511987,-59.52886105,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.04511987,-59.52886105,15""}]",
Surf Spot,Surfside,28.94108711,-95.2927494,US,Texas,Texas Gulf,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@28.94108711,-95.2927494,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,28.94108711,-95.2927494,15""}]",
Surf Spot,Inches,17.97020154,-65.96124887,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@17.97020154,-65.96124887,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,17.97020154,-65.96124887,15""}]",
Surf Spot,Siracusa,36.96242391,15.20889491,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.96242391,15.20889491,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.96242391,15.20889491,15""}]",
Surf Spot,Mini Bluff,-40.86272222,145.42087555,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-40.86272222,145.42087555,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-40.86272222,145.42087555,15""}]",
Surf Spot,Sandy Bay south,-34.02394474,18.33019126,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.02394474,18.33019126,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.02394474,18.33019126,15""}]",
Surf Spot,Hickory Bay,-43.77766325,173.10899734,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-43.77766325,173.10899734,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-43.77766325,173.10899734,15""}]",
Surf Spot,PANDAN BEACH,1.7641641,109.86534119,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@1.7641641,109.86534119,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,1.7641641,109.86534119,15""}]",
Surf Spot,Opotere,-37.10480454,175.88675201,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.10480454,175.88675201,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.10480454,175.88675201,15""}]",
Surf Spot,Porz Naye,48.28110812,-4.61442947,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.28110812,-4.61442947,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.28110812,-4.61442947,15""}]",
Surf Spot,Tengan Pier,26.40447812,127.84858704,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@26.40447812,127.84858704,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,26.40447812,127.84858704,15""}]",
Surf Spot,L'Hermitage,43.3276635,5.11870086,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.3276635,5.11870086,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.3276635,5.11870086,15""}]",
Surf Spot,Coombesgate Beach,51.17762116,-4.21686172,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.17762116,-4.21686172,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.17762116,-4.21686172,15""}]",
Surf Spot,Jerilotto,-34.29637102,18.82140398,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.29637102,18.82140398,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.29637102,18.82140398,15""}]",
Surf Spot,Perfects,-33.40647482,151.47783995,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.40647482,151.47783995,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.40647482,151.47783995,15""}]",
Surf Spot,Ibiza - Cala Nova,39.00177679,1.57874823,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.00177679,1.57874823,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.00177679,1.57874823,15""}]",
Surf Spot,Motel Shita,33.64935064,135.95396519,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.64935064,135.95396519,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.64935064,135.95396519,15""}]",
Surf Spot,Magics,-34.11919479,114.98977661,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.11919479,114.98977661,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.11919479,114.98977661,15""}]",
Surf Spot,Sykia beach,40.03861111,23.98694444,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.03861111,23.98694444,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.03861111,23.98694444,15""}]",
Surf Spot,Putsborough Beach,51.14397892,-4.2209816,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.14397892,-4.2209816,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.14397892,-4.2209816,15""}]",
Surf Spot,Papatowai,-46.578082,169.47335958,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-46.578082,169.47335958,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-46.578082,169.47335958,15""}]",
Surf Spot,South Stradie,-27.93020888,153.42872858,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.93020888,153.42872858,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.93020888,153.42872858,15""}]",
Surf Spot,Avalanche,32.75212726,-117.25529909,US,CA,Southern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.75212726,-117.25529909,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.75212726,-117.25529909,15""}]",
Surf Spot,Gaivota,-29.16482848,-49.58215714,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-29.16482848,-49.58215714,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-29.16482848,-49.58215714,15""}]",
Surf Spot,Sunset Cliffs - Osprey,32.71931303,-117.25774527,US,CA,Southern San Diego,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.71931303,-117.25774527,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.71931303,-117.25774527,15""}]",
Surf Spot,Murion Island,-21.65958202,114.34973717,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-21.65958202,114.34973717,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-21.65958202,114.34973717,15""}]",
Surf Spot,Frenchies,-35.52789553,138.6981225,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.52789553,138.6981225,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.52789553,138.6981225,15""}]",
Surf Spot,Magic bay,4.76406061,-2.11154722,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@4.76406061,-2.11154722,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,4.76406061,-2.11154722,15""}]",
Surf Spot,El Lobo,28.55599069,-16.34175539,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@28.55599069,-16.34175539,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,28.55599069,-16.34175539,15""}]",
Surf Spot,pico hambre,-2.64370877,-80.42451382,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-2.64370877,-80.42451382,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-2.64370877,-80.42451382,15""}]",
Surf Spot,South Shields,54.99544108,-1.40350342,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.99544108,-1.40350342,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.99544108,-1.40350342,15""}]",
Surf Spot,Seabrook Beach,42.88675037,-70.81847191,US,New Hampshire,New Hampshire,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.88675037,-70.81847191,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.88675037,-70.81847191,15""}]",
Surf Spot,Anse Trabaud,14.4066666,-60.84872246,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@14.4066666,-60.84872246,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,14.4066666,-60.84872246,15""}]",
Surf Spot,Tullaghan left,54.472046,-8.34266566,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.472046,-8.34266566,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.472046,-8.34266566,15""}]",
Surf Spot,Pui Pui,10.70043929,-62.96720624,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.70043929,-62.96720624,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.70043929,-62.96720624,15""}]",
Surf Spot,cullens,-37.6597706,140.21970749,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.6597706,140.21970749,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.6597706,140.21970749,15""}]",
Surf Spot,Loch Arbor,40.23096287,-73.99598837,US,New Jersey,Monmouth County,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.23096287,-73.99598837,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.23096287,-73.99598837,15""}]",
Surf Spot,Ste Barbe,47.59913149,-3.15196037,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.59913149,-3.15196037,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.59913149,-3.15196037,15""}]",
Surf Spot,Vung Tau beach club,10.34223558,107.0962286,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.34223558,107.0962286,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.34223558,107.0962286,15""}]",
Surf Spot,Gohaud,47.19082069,-2.16056228,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.19082069,-2.16056228,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.19082069,-2.16056228,15""}]",
Surf Spot,Triangulo,-12.16033874,-77.0276624,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-12.16033874,-77.0276624,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-12.16033874,-77.0276624,15""}]",
Surf Spot,Skhirat plage,33.86950691,-7.05704212,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.86950691,-7.05704212,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.86950691,-7.05704212,15""}]",
Surf Spot,Unknowns,15.13212154,145.68497658,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@15.13212154,145.68497658,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,15.13212154,145.68497658,15""}]",
Surf Spot,Chicken Reef,-32.02845269,115.52604675,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.02845269,115.52604675,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.02845269,115.52604675,15""}]",
Surf Spot,Garden Island,-32.19972869,115.67642212,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.19972869,115.67642212,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.19972869,115.67642212,15""}]",
Surf Spot,Southern Cape,44.89210138,37.29516149,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.89210138,37.29516149,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.89210138,37.29516149,15""}]",
Surf Spot,La Fayette,-17.53150108,-149.51203823,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-17.53150108,-149.51203823,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-17.53150108,-149.51203823,15""}]",
Surf Spot,Houghton Bay,-41.34226596,174.78501856,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-41.34226596,174.78501856,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-41.34226596,174.78501856,15""}]",
Surf Spot,Anse Gaulette,-4.7605197,55.48408985,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-4.7605197,55.48408985,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-4.7605197,55.48408985,15""}]",
